Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Approved Units,Average Grade,Approval Ratio
1.0,39.0,1.0,8378.5,1.0,1.0,133.1,1.0,37.0,37.0,16.5,7.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,9.0,3.0,11.0,0.0,9.4,-0.8,-3.12,0,8.0,11.2,0.6666666666666666
1.0,1.0,3.0,9773.0,1.0,1.0,110.0,1.0,19.0,19.0,5.0,5.0,105.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,8.0,5.0,12.4,0.0,12.4,0.5,1.79,2,11.0,12.7,0.9166666666666666
1.0,1.0,1.0,9238.0,1.0,1.0,128.0,1.0,37.0,19.0,9.0,4.0,127.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,14.0,0.0,0.0,6.0,8.0,6.0,12.285714285714286,0.0,16.2,0.3,-0.92,2,12.0,13.142857142857142,1.0
1.0,39.0,1.0,9238.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,6.0,11.0,0.0,7.3999999999999995,0.0,0.0,5.0,10.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,1,0.0,7.137499999999999,0.0
1.0,7.0,1.0,9085.0,1.0,1.0,130.0,1.0,1.0,19.0,9.0,10.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,0,0.0,7.137499999999999,0.0
1.0,16.0,1.0,9556.0,1.0,1.0,137.0,1.0,37.0,37.0,9.0,7.0,122.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,15.285714285714286,0.0,0.0,8.0,8.0,8.0,16.075,0.0,12.4,0.5,1.79,2,15.0,15.680357142857144,1.0
1.0,17.0,2.0,9254.0,1.0,1.0,123.0,1.0,37.0,37.0,7.0,7.0,113.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,11.1,0.6,2.02,2,12.0,12.916666666666666,1.0
1.0,1.0,1.0,9147.0,1.0,1.0,156.0,1.0,3.0,19.0,3.0,3.0,151.1,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,7.0,5.0,13.6,0.0,0.0,5.0,11.0,5.0,12.833333333333334,0.0,16.2,0.3,-0.92,2,10.0,13.216666666666667,1.0
1.0,17.0,2.0,9773.0,1.0,1.0,133.1,1.0,3.0,5.0,0.0,2.0,125.8,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,4.0,8.0,0.0,7.3999999999999995,0.0,0.0,4.0,8.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,0.0,7.137499999999999,0.0
1.0,43.0,1.0,9670.0,1.0,1.0,102.5,1.0,34.0,34.0,0.0,0.0,128.2,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,10.0,12.0,10.0,11.4,0.0,0.0,9.0,9.0,4.0,11.5,0.0,7.6,2.6,0.32,2,14.0,11.45,0.7368421052631579
1.0,39.0,1.0,9147.0,1.0,1.0,140.0,1.0,37.0,3.0,9.0,2.0,135.1,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,0.0,0.0,7.3999999999999995,0.0,0.0,5.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9991.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,120.2,1.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,7.0,5.0,11.0,0.0,0.0,5.0,5.0,5.0,11.6,0.0,7.6,2.6,0.32,2,10.0,11.3,1.0
1.0,39.0,1.0,9991.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,132.8,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,9.0,0.0,7.3999999999999995,0.0,0.0,5.0,11.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,0,0.0,7.137499999999999,0.0
1.0,44.0,1.0,9003.0,1.0,1.0,140.0,1.0,1.0,19.0,4.0,8.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,13.571428571428571,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,12.4,0.5,1.79,2,12.0,13.119047619047619,1.0
1.0,18.0,3.5,9500.0,1.0,1.0,137.0,1.0,19.0,1.0,1.0,10.0,129.3,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,7.3999999999999995,0.0,0.0,8.0,0.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,0,0.0,7.137499999999999,0.0
1.0,42.0,1.0,9119.0,1.0,1.0,120.0,1.0,3.0,1.0,2.0,9.0,108.2,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,10.0,14.0,4.0,11.25,0.0,0.0,10.0,11.0,4.0,12.0,0.0,7.6,2.6,0.32,0,8.0,11.625,0.4
1.0,17.0,3.5,9670.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,16.5,125.4,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,6.0,3.0,13.333333333333334,0.0,0.0,5.0,5.0,1.0,11.0,0.0,7.6,2.6,0.32,0,4.0,12.166666666666668,0.4
1.0,17.0,1.0,9773.0,1.0,1.0,130.0,1.0,19.0,37.0,9.0,9.0,140.2,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,16.2,0.3,-0.92,2,12.0,11.833333333333332,1.0
1.0,1.0,3.0,9773.0,1.0,1.0,115.0,1.0,38.0,1.0,9.0,4.0,116.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,7.0,5.0,13.0,0.0,12.4,0.5,1.79,2,11.0,12.75,0.9166666666666666
1.0,1.0,1.0,9147.0,1.0,1.0,150.0,1.0,1.0,19.0,5.0,5.0,137.8,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,13.2,0.0,0.0,5.0,6.0,5.0,12.666666666666666,0.0,16.2,0.3,-0.92,2,10.0,12.933333333333334,1.0
1.0,1.0,3.0,9670.0,1.0,1.0,134.0,1.0,14.0,11.0,0.0,0.0,128.4,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,4.0,4.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,34.0,34.0,0.0,0.0,106.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,5.0,7.0,3.0,11.666666666666666,0.0,0.0,5.0,8.0,2.0,11.5,0.0,7.6,2.6,0.32,0,5.0,11.583333333333332,0.5
1.0,43.0,1.0,9147.0,1.0,1.0,141.0,1.0,37.0,37.0,9.0,9.0,130.2,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,10.0,16.0,10.5,13.466666666666669,0.0,0.0,10.0,14.0,12.0,13.642857142857142,0.0,9.4,-0.8,-3.12,2,22.5,13.554761904761905,1.125
1.0,1.0,1.0,9130.0,1.0,1.0,133.0,1.0,3.0,1.0,2.0,4.0,126.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,7.0,3.0,13.666666666666666,0.0,0.0,5.0,5.0,5.0,13.2,0.0,7.6,2.6,0.32,2,8.0,13.433333333333334,0.8
1.0,1.0,2.0,9119.0,1.0,1.0,149.0,1.0,38.0,38.0,5.0,5.0,141.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,9.0,2.0,11.666666666666666,0.0,0.0,5.0,9.0,2.0,12.5,0.0,7.6,2.6,0.32,1,4.0,12.083333333333332,0.4
1.0,1.0,1.0,9773.0,1.0,1.0,121.0,1.0,1.0,3.0,3.0,7.0,113.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,0.0,6.0,12.0,5.0,10.2,0.0,12.4,0.5,1.79,2,11.0,10.933333333333334,0.9166666666666666
1.0,44.0,1.0,9003.0,1.0,1.0,120.0,1.0,4.0,1.0,2.0,8.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,9.0,5.0,13.4,0.0,0.0,6.0,9.0,5.0,12.4,0.0,8.9,1.4,3.51,2,10.0,12.9,0.8333333333333334
1.0,39.0,1.0,9991.0,1.0,1.0,148.0,1.0,19.0,37.0,9.0,5.0,130.9,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,6.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,19.0,9.0,10.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,9.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9991.0,1.0,1.0,135.0,1.0,34.0,34.0,0.0,0.0,134.1,1.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9119.0,1.0,1.0,150.0,1.0,1.0,38.0,3.0,5.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,6.0,3.0,10.666666666666666,0.0,0.0,5.0,9.0,2.0,10.5,0.0,15.5,2.8,-4.06,1,5.0,10.583333333333332,0.5
1.0,43.0,1.0,9670.0,1.0,1.0,130.0,1.0,34.0,34.0,0.0,0.0,114.8,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,5.0,5.0,4.0,13.75,0.0,0.0,5.0,5.0,4.0,14.75,0.0,7.6,2.6,0.32,2,8.0,14.25,0.8
1.0,42.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,38.0,7.0,3.0,123.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,5.0,1.0,10.0,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,1.0,8.4375,0.1
1.0,39.0,2.0,9119.0,1.0,1.0,133.1,1.0,37.0,37.0,7.0,7.0,118.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,11.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,0,0.0,7.137499999999999,0.0
1.0,43.0,1.0,9853.0,1.0,1.0,110.0,1.0,37.0,37.0,7.0,7.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,2.0,4.0,1.0,16.0,0.0,0.0,4.0,5.0,4.0,15.5,0.0,13.9,-0.3,0.79,2,5.0,15.75,0.8333333333333334
1.0,39.0,1.0,9991.0,1.0,1.0,162.5,1.0,37.0,19.0,9.0,3.0,151.1,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,9.0,5.0,12.285714285714286,0.0,0.0,5.0,8.0,5.0,11.125,0.0,16.2,0.3,-0.92,2,10.0,11.705357142857142,1.0
1.0,17.0,3.0,9119.0,1.0,1.0,120.0,1.0,1.0,19.0,9.0,3.0,116.9,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,3.0,12.0,0.0,0.0,5.0,8.0,3.0,10.333333333333334,0.0,8.9,1.4,3.51,1,6.0,11.166666666666668,0.6
1.0,39.0,1.0,9500.0,1.0,1.0,133.1,1.0,38.0,38.0,9.0,8.0,106.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,7.0,7.0,6.0,12.666666666666666,0.0,0.0,7.0,7.0,6.0,12.666666666666666,0.0,7.6,2.6,0.32,2,12.0,12.666666666666666,0.8571428571428571
1.0,1.0,1.0,9085.0,1.0,1.0,139.0,1.0,19.0,19.0,16.5,16.5,127.1,0.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,6.0,5.0,11.8,0.0,0.0,5.0,7.0,4.0,13.25,0.0,10.8,1.4,1.74,2,9.0,12.525,0.9
1.0,39.0,1.0,9991.0,1.0,1.0,133.1,1.0,19.0,37.0,7.0,5.0,155.5,1.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,6.0,5.0,10.6,0.0,0.0,5.0,7.0,5.0,14.666666666666666,0.0,10.8,1.4,1.74,0,10.0,12.633333333333333,1.0
1.0,18.0,1.0,9003.0,1.0,1.0,133.1,1.0,1.0,38.0,9.0,6.0,101.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,10.0,16.0,9.0,11.9,0.0,0.0,9.0,14.0,8.0,12.25,0.0,15.5,2.8,-4.06,2,17.0,12.075,0.8947368421052632
1.0,42.0,1.0,9119.0,1.0,1.0,120.0,1.0,35.0,35.0,6.0,6.0,128.2,1.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,8.0,4.0,11.25,0.0,0.0,5.0,8.0,2.0,10.5,0.0,7.6,2.6,0.32,0,6.0,10.875,0.5454545454545454
1.0,39.0,1.0,9991.0,1.0,1.0,102.5,1.0,19.0,19.0,4.0,4.0,113.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,9.0,4.0,11.0,0.0,0.0,5.0,6.0,5.0,11.4,0.0,8.9,1.4,3.51,1,9.0,11.2,0.9
1.0,1.0,1.0,9773.0,1.0,1.0,134.0,1.0,1.0,38.0,4.0,5.0,122.8,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.7,3.7,-1.7,2,12.0,12.25,1.0
1.0,39.0,1.0,9991.0,1.0,1.0,130.0,1.0,38.0,38.0,9.0,3.0,145.6,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,10.0,4.0,11.75,0.0,0.0,5.0,10.0,4.0,10.833333333333334,0.0,13.9,-0.3,0.79,1,8.0,11.291666666666668,0.8
1.0,1.0,1.0,9147.0,1.0,1.0,128.0,1.0,1.0,1.0,2.0,10.0,116.5,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,2.0,10.0,0.0,0.0,5.0,8.0,1.0,16.0,0.0,7.6,2.6,0.32,0,3.0,13.0,0.3
1.0,1.0,1.0,9500.0,1.0,1.0,154.0,1.0,19.0,19.0,3.0,3.0,142.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.714285714285714,0.0,0.0,8.0,8.0,7.0,13.714285714285714,0.0,12.7,3.7,-1.7,2,14.0,13.714285714285714,0.875
1.0,7.0,1.0,9003.0,1.0,1.0,150.0,1.0,1.0,1.0,4.0,6.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,6.0,14.0,6.0,14.875,0.0,0.0,6.0,12.0,6.0,15.8,0.0,16.2,0.3,-0.92,2,12.0,15.3375,1.0
1.0,17.0,1.0,9070.0,1.0,1.0,134.0,1.0,1.0,1.0,5.0,0.0,133.3,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,10.8,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,5.0,8.8375,0.4166666666666667
1.0,1.0,1.0,9238.0,1.0,1.0,127.0,1.0,2.0,2.0,3.0,4.0,115.8,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,11.0,3.0,12.0,0.0,0.0,6.0,12.0,2.0,10.0,0.0,11.1,0.6,2.02,0,5.0,11.0,0.4166666666666667
1.0,17.0,2.0,9085.0,1.0,1.0,133.1,1.0,19.0,38.0,9.0,1.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,10.0,5.0,12.5,0.0,0.0,6.0,16.0,2.0,13.5,0.0,12.4,0.5,1.79,0,7.0,13.0,0.5833333333333334
1.0,17.0,1.0,9500.0,1.0,1.0,130.0,1.0,1.0,3.0,9.0,2.0,128.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,14.728571428571428,0.0,0.0,8.0,11.0,8.0,16.327272727272728,0.0,16.2,0.3,-0.92,2,15.0,15.527922077922078,1.0
1.0,1.0,1.0,9130.0,1.0,1.0,135.0,1.0,3.0,3.0,2.0,2.0,137.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,8.0,5.0,14.8,0.0,12.4,0.5,1.79,2,11.0,13.4,0.9166666666666666
1.0,1.0,1.0,9773.0,1.0,1.0,143.0,1.0,1.0,3.0,3.0,3.0,149.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,11.428571428571429,0.0,0.0,6.0,7.0,6.0,11.0,0.0,11.1,0.6,2.02,0,12.0,11.214285714285715,1.0
1.0,44.0,2.0,9238.0,1.0,1.0,150.0,1.0,3.0,19.0,4.0,9.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,0.0,6.0,6.0,6.0,13.5,0.0,12.4,0.5,1.79,2,12.0,13.833333333333332,1.0
1.0,7.0,1.0,9238.0,1.0,1.0,150.0,1.0,37.0,37.0,16.5,16.5,150.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,6.0,12.0,5.0,12.5,0.0,0.0,6.0,10.0,5.0,14.6,0.0,12.7,3.7,-1.7,2,10.0,13.55,0.8333333333333334
1.0,39.0,1.0,8378.5,1.0,1.0,130.0,1.0,37.0,37.0,9.0,8.0,103.5,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,12.7,3.7,-1.7,2,12.0,14.25,1.0
1.0,1.0,3.0,9500.0,1.0,1.0,113.0,1.0,3.0,1.0,16.5,16.5,107.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,10.0,5.0,14.46,0.0,0.0,7.0,8.0,6.0,13.55,0.0,12.4,0.5,1.79,1,11.0,14.005,0.7857142857142857
1.0,44.0,1.0,9085.0,1.0,1.0,130.0,1.0,19.0,1.0,6.0,4.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,12.0,5.0,12.8,0.0,0.0,6.0,16.0,2.0,11.5,0.0,12.4,0.5,1.79,1,7.0,12.15,0.5833333333333334
1.0,17.0,1.0,9254.0,1.0,1.0,115.0,1.0,1.0,19.0,3.0,3.0,109.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,0.0,6.0,8.0,5.0,13.4,0.0,11.1,0.6,2.02,2,11.0,13.033333333333333,0.9166666666666666
1.0,1.0,3.0,9070.0,1.0,1.0,146.0,1.0,34.0,34.0,0.0,0.0,143.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,13.0,0.0,7.6,2.6,0.32,0,12.0,12.75,1.0
1.0,17.0,3.0,9070.0,1.0,1.0,132.0,1.0,38.0,1.0,5.0,5.0,124.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,0,0.0,7.137499999999999,0.0
1.0,1.0,3.5,9670.0,1.0,1.0,116.0,1.0,19.0,38.0,9.0,9.0,119.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,0,0.0,7.137499999999999,0.0
1.0,1.0,1.0,8378.5,1.0,1.0,162.5,1.0,3.0,4.0,2.0,5.0,160.15000000000003,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,2,0.0,7.137499999999999,0.0
1.0,17.0,2.0,9147.0,1.0,1.0,122.0,1.0,19.0,19.0,7.0,7.0,116.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,11.2,0.0,0.0,5.0,5.0,3.0,11.0,0.0,12.4,0.5,1.79,2,8.0,11.1,0.8
1.0,17.0,2.0,9238.0,1.0,1.0,136.0,1.0,1.0,3.0,3.0,4.0,126.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,16.5,0.0,0.0,6.0,7.0,6.0,17.208333333333336,0.0,11.1,0.6,2.02,0,12.0,16.854166666666668,1.0
1.0,17.0,1.0,9085.0,1.0,1.0,142.0,1.0,3.0,19.0,5.0,5.0,130.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,3.0,13.666666666666666,0.0,0.0,5.0,5.0,5.0,12.0,0.0,12.7,3.7,-1.7,2,8.0,12.833333333333332,0.8
1.0,17.0,3.5,9500.0,1.0,1.0,139.0,1.0,37.0,37.0,9.0,6.0,133.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,15.228571428571428,0.0,0.0,8.0,8.0,7.0,15.228571428571428,0.0,12.7,3.7,-1.7,2,14.0,15.228571428571428,0.875
1.0,53.0,1.0,9238.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,10.0,136.9,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,10.0,9.0,12.77777777777778,0.0,0.0,9.0,9.0,9.0,13.22222222222222,0.0,8.9,1.4,3.51,2,18.0,13.0,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,162.5,1.0,19.0,37.0,5.0,5.0,142.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,14.428571428571429,0.0,0.0,8.0,8.0,7.0,14.428571428571429,0.0,12.7,3.7,-1.7,2,14.0,14.428571428571429,0.875
1.0,17.0,3.0,9670.0,1.0,1.0,122.0,1.0,1.0,38.0,3.0,3.0,114.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,13.875,0.0,0.0,6.0,7.0,6.0,13.714285714285714,0.0,11.1,0.6,2.02,2,12.0,13.794642857142858,1.0
1.0,1.0,2.0,9500.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,10.0,122.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,7.0,13.128,0.0,0.0,8.0,13.0,6.0,13.193333333333332,0.0,15.5,2.8,-4.06,2,13.0,13.160666666666666,0.8666666666666667
1.0,17.0,1.0,9500.0,1.0,1.0,128.0,1.0,19.0,1.0,4.0,3.0,117.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,9.0,6.0,11.605,0.0,0.0,8.0,10.0,7.0,12.4125,0.0,16.2,0.3,-0.92,2,13.0,12.00875,0.8666666666666667
1.0,17.0,1.0,9147.0,1.0,1.0,139.0,1.0,1.0,38.0,4.0,5.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,14.6,0.0,0.0,5.0,8.0,5.0,12.0,0.0,12.7,3.7,-1.7,2,10.0,13.3,1.0
1.0,1.0,2.0,9773.0,1.0,1.0,125.0,1.0,19.0,1.0,4.0,5.0,122.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,0,0.0,7.137499999999999,0.0
1.0,18.0,2.0,9147.0,1.0,1.0,102.5,1.0,37.0,38.0,16.5,16.5,101.7,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,6.0,5.0,11.8,0.0,0.0,5.0,6.0,5.0,11.6,0.0,8.9,1.4,3.51,2,10.0,11.7,1.0
1.0,17.0,1.0,9254.0,1.0,1.0,116.0,1.0,19.0,19.0,9.0,8.0,119.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,12.4,0.5,1.79,2,12.0,12.333333333333334,1.0
1.0,17.0,1.0,9147.0,1.0,1.0,138.0,1.0,37.0,1.0,9.0,9.0,123.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,4.0,11.0,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,0,4.0,8.9375,0.4
1.0,51.0,1.0,9070.0,1.0,1.0,135.0,1.0,3.0,1.0,3.0,5.0,121.8,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,10.0,11.0,10.5,13.181818181818182,0.0,0.0,10.0,11.0,11.0,12.909090909090908,0.0,11.1,0.6,2.02,2,21.5,13.045454545454545,1.075
1.0,17.0,3.5,9670.0,1.0,1.0,110.0,1.0,19.0,37.0,9.0,16.5,106.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,0,1.0,8.9375,0.08333333333333333
1.0,17.0,3.0,9773.0,1.0,1.0,132.0,1.0,1.0,1.0,4.0,9.0,124.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,7.0,6.0,12.285714285714286,0.0,15.5,2.8,-4.06,2,12.0,12.05952380952381,1.0
